taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
7842775	Cephalaria transsylvanica (L.) Schrad.	4103722	Cephalaria transylvanica (L.) Schrad. ex Roem. & Schult.	12	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Cephalaria	7968533	Cephalaria transylvanica	4103722	NE
8537667	Chondrilla juncea L.	8537667	Chondrilla juncea L.	85	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Chondrilla	3144317	Chondrilla juncea	8537667	NE
8909809	Emys orbicularis (Linnaeus, 1758)	8909809	Emys orbicularis (Linnaeus, 1758)	113	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Emydidae	5465	Emys	2441657	Emys orbicularis	8909809	NT
9577769	Anas platyrhynchos f. domesticus	9577769	Anas platyrhynchos f. domesticus	14	FORM	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas platyrhynchos	9761484	
9868510	Pentanema salicinum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.	9868510	Pentanema salicinum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pentanema	3146496	Pentanema salicinum	9868510	NE
1203137	Nedyus quadrimaculatus (C.Linnaeus, 1758)	1203137	Nedyus quadrimaculatus (C.Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Nedyus	1203090	Nedyus quadrimaculatus	1203137	NE
1425177	Aeshna mixta Latreille, 1805	1425177	Aeshna mixta Latreille, 1805	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Aeshnidae	4209	Aeshna	1425165	Aeshna mixta	1425177	LC
1841296	Diurnea fagella (Fabricius, 1787)	1841296	Diurnea fagella (Fabricius, 1787)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lypusidae	4528997	Diurnea	1841294	Diurnea fagella	1841296	NE
2190295	Scheloribates laevigatus (Koch, 1835)	2190295	Scheloribates laevigatus (Koch, 1835)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Scheloribatidae	3647	Scheloribates	2190094	Scheloribates laevigatus	2190295	NE
2195586	Suctobelbella sarekensis (Forsslund, 1941)	11778453	Suctobelbella acutidens sarekensis (Forsslund, 1941)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Suctobelbidae	3653	Suctobelbella	2195585	Suctobelbella acutidens	2195642	NE
2481240	Thalasseus sandvicensis (Latham, 1787)	2481240	Thalasseus sandvicensis (Latham, 1787)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Thalasseus	9109074	Thalasseus sandvicensis	2481240	LC
2856148	Allium lineare L.	2856148	Allium lineare L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium lineare	2856148	NE
3434172	Hypocenomyce scalaris (Ach.) M.Choisy	3434172	Hypocenomyce scalaris (Ach.) M.Choisy	2	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Umbilicariales	1275	Ophioparmaceae	8365	Hypocenomyce	8646872	Hypocenomyce scalaris	3434172	NE
3813941	Dianthus carbonatus Klokov	3813941	Dianthus carbonatus Klokov	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Dianthus	3085411	Dianthus carbonatus	3813941	NE
4138113	Stipa lessingiana Trin. & Rupr.	4138113	Stipa lessingiana Trin. & Rupr.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Stipa	2704463	Stipa lessingiana	4138113	LC
4535827	Aglais io (Linnaeus, 1758)	4535827	Aglais io (Linnaeus, 1758)	341	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Aglais	1894779	Aglais io	4535827	NE
4563016	Faustina faustina (Rossmässler, 1835)	4563016	Faustina faustina (Rossmässler, 1835)	12	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Helicidae	6540	Faustina	4407367	Faustina faustina	4563016	LC
5366548	Potentilla taurica Willd. ex Schltdl.	5366548	Potentilla taurica Willd. ex Schltdl.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla taurica	5366548	NE
5978844	Tachina fera (Linnaeus, 1761)	5978844	Tachina fera (Linnaeus, 1761)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tachinidae	6918	Tachina	1470805	Tachina fera	5978844	NE
6097784	Cassida viridis Linnaeus, 1758	6097784	Cassida viridis Linnaeus, 1758	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Cassida	1048148	Cassida viridis	6097784	NE
7945441	Stemonitis Roth, 1787	7945441	Stemonitis Roth, 1787	1	GENUS	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Stemonitidales	11195093	Stemonitidaceae	8431	Stemonitis	7945441			
8385485	Cotoneaster melanocarpus Fisch. ex Blytt	3025813	Cotoneaster laxiflorus (J.Jacq.) Lindl.	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Cotoneaster	3025563	Cotoneaster laxiflorus	3025813	NE
9624079	Quedius dilatatus (Fabricius, 1787)	9624079	Quedius dilatatus (Fabricius, 1787)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Quedius	12153410	Quedius dilatatus	9624079	NE
12153620	Polyommatus icarus Rottemburg, 1775	12153620	Polyommatus icarus Rottemburg, 1775	2	SPECIES	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Polyommatus	1933268	Polyommatus icarus	12153620	NE
7881	Gerridae	7881	Gerridae	10	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Gerridae	7881					
1348691	Colletes cunicularius (Linnaeus, 1761)	1348691	Colletes cunicularius (Linnaeus, 1761)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Colletes	1348504	Colletes cunicularius	1348691	NE
1688031	Leptophyes albovittata (Kollar, 1833)	1688031	Leptophyes albovittata (Kollar, 1833)	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Tettigoniidae	3991	Leptophyes	1688004	Leptophyes albovittata	1688031	NE
1830125	Argyresthia goedartella (Linnaeus, 1758)	1830125	Argyresthia goedartella (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Argyresthiidae	4525465	Argyresthia	1830118	Argyresthia goedartella	1830125	NE
1989428	Chloroclystis v-ata (Haworth, 1809)	1989428	Chloroclystis v-ata (Haworth, 1809)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Chloroclystis	1989161	Chloroclystis v-ata	1989428	NE
2498083	Anas querquedula Linnaeus, 1758	2498083	Anas querquedula Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas querquedula	2498083	LC
2888723	Sambucus racemosa L.	2888723	Sambucus racemosa L.	166	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Viburnaceae	4924416	Sambucus	2888721	Sambucus racemosa	2888723	LC
2947269	Hedysarum grandiflorum subsp. bulgaricum Ko	2947269	Hedysarum grandiflorum subsp. bulgaricum Ko	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Hedysarum	2960767	Hedysarum grandiflorum	2947265	
3029809	Fragaria moschata Duchesne ex Weston	8350369	Fragaria moschata Duchesne	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Fragaria	3029779	Fragaria moschata	8350369	NE
3756044	Salsola tamariscina Pall.	7954349	Kali tamariscina (Pall.) Akhani & Roalson	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Kali	3231888	Kali tamariscina	7954349	NE
3887764	Teucrium polium L.	3887764	Teucrium polium L.	113	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Teucrium	2926895	Teucrium polium	3887764	NE
4452247	Bulaea lichatschovi (Hummel, 1827)	4452247	Bulaea lichatschovi (Hummel, 1827)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Bulaea	4407032	Bulaea lichatschovi	4452247	NE
4457129	Stenodera caucasica (Pallas, 1781)	4457129	Stenodera caucasica (Pallas, 1781)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Meloidae	4742	Stenodera	4407184	Stenodera caucasica	4457129	NE
4471125	Carabus hortensis Linnaeus, 1758	4471125	Carabus hortensis Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Carabus	1036775	Carabus hortensis	4471125	NE
4491184	Selandria serva (Fabricius, 1793)	4491184	Selandria serva (Fabricius, 1793)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Selandria	4404331	Selandria serva	4491184	NE
5071107	Blera fallax (Linnaeus, 1758)	5071107	Blera fallax (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Blera	1536144	Blera fallax	5071107	NE
5241399	Volvariella bombycina (Schaeff.) Singer	5241399	Volvariella bombycina (Schaeff.) Singer	4	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Pluteaceae	8447	Volvariella	2530192	Volvariella bombycina	5241399	NE
5243458	Agaricus campestris L.	5243458	Agaricus campestris L.	3	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Agaricaceae	4170	Agaricus	2518646	Agaricus campestris	5243458	LC
5384458	Gypsophila paniculata L.	5384458	Gypsophila paniculata L.	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Gypsophila	3085251	Gypsophila paniculata	5384458	NE
5704232	Solidago virgaurea subsp. jailarum (Juz.) Tzvelev	5704232	Solidago virgaurea subsp. jailarum (Juz.) Tzvelev	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago virgaurea	6446462	
5755075	Agonum viduum (Panzer, 1796)	5755075	Agonum viduum (Panzer, 1796)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Agonum	4988386	Agonum viduum	5755075	NE
8208583	Hyponephele lycaon von Rottemburg, 1775	8208583	Hyponephele lycaon von Rottemburg, 1775	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Hyponephele	1906451	Hyponephele lycaon	8208583	NE
1442690	Limnephilus flavicornis (Fabricius, 1787)	1442690	Limnephilus flavicornis (Fabricius, 1787)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Limnephilidae	4396	Limnephilus	1442450	Limnephilus flavicornis	1442690	NE
1957816	Scotopteryx chenopodiata (Linnaeus, 1758)	1957816	Scotopteryx chenopodiata (Linnaeus, 1758)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Scotopteryx	1957620	Scotopteryx chenopodiata	1957816	NE
2146584	Hogna radiata (Latreille, 1817)	2146584	Hogna radiata (Latreille, 1817)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Lycosidae	3417	Hogna	2146483	Hogna radiata	2146584	NE
2533127	Agrocybe molesta (Lasch) Singer	2533127	Agrocybe molesta (Lasch) Singer	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Strophariaceae	4186	Agrocybe	2527828	Agrocybe molesta	2533127	NE
2729452	Carex hartmanii Cajander	10816187	Carex hartmaniorum A.Cajander	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex hartmaniorum	10816187	NE
3026014	Cotoneaster tauricus Pojark.	3026014	Cotoneaster tauricus Pojark.	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Cotoneaster	3025563	Cotoneaster tauricus	3026014	NE
3151558	Symphyotrichum novi-belgii (L.) G.L.Nesom	3151558	Symphyotrichum novi-belgii (L.) G.L.Nesom	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Symphyotrichum	3151391	Symphyotrichum novi-belgii	3151558	NE
3171980	Euphrasia stricta D.Wolff ex J.F.Lehm.	3171980	Euphrasia stricta D.Wolff ex J.F.Lehm.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Orobanchaceae	6651	Euphrasia	3171955	Euphrasia stricta	3171980	NE
4408321	Craspedacusta sowerbii Lankester, 1880	4408321	Craspedacusta sowerbii Lankester, 1880	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Hydrozoa	205	Limnomedusae	1435	Olindiidae	3251275	Craspedacusta	2266722	Craspedacusta sowerbii	4408321	NE
4429370	Actenicerus sjaelandicus (Müller, 1764)	4429370	Actenicerus sjaelandicus (Müller, 1764)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elateridae	7825	Actenicerus	4405351	Actenicerus sjaelandicus	4429370	NE
4487120	Prostemma guttula (Fabricius, 1787)	4487120	Prostemma guttula (Fabricius, 1787)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Nabidae	7891	Prostemma	2021039	Prostemma guttula	4487120	NE
4516181	Tabanus bimaculatus Macquart, 1826	1500480	Hybomitra bimaculata (Macquart, 1826)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tabanidae	6919	Hybomitra	11987401	Hybomitra bimaculata	1500480	NE
4533714	Agrotis bigramma (Esper)	4533714	Agrotis bigramma (Esper)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Agrotis	8407958	Agrotis bigramma	4533714	NE
4536992	Dicyrtoma fusca	4536992	Dicyrtoma fusca	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Collembola	10713444	Symphypleona	10730025	Dicyrtomidae	7217	Dicyrtoma	2122259	Dicyrtoma fusca	4536992	NE
5341202	Anchusa procera Besser ex Link	5341202	Anchusa procera Besser ex Link	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Anchusa	5341194	Anchusa procera	5341202	NE
5341305	Galeopsis speciosa Mill.	5341305	Galeopsis speciosa Mill.	38	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Galeopsis	8423109	Galeopsis speciosa	5341305	NE
5744106	Cantharis rustica Fallén, 1807	5744106	Cantharis rustica Fallén, 1807	86	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cantharidae	7777	Cantharis	3237452	Cantharis rustica	5744106	NE
5846433	Larus fuscus heuglini Bree, 1876	5846433	Larus fuscus heuglini Bree, 1876	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus fuscus	2481174	
6097235	Epiblema sticticana (Fabricius, 1794)	6097235	Epiblema sticticana (Fabricius, 1794)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Epiblema	1743516	Epiblema sticticana	6097235	NE
6438577	Veronica serpyllifolia subsp. serpyllifolia	6438577	Veronica serpyllifolia subsp. serpyllifolia	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica serpyllifolia	3172057	
7271846	Prunus spinosa subsp. spinosa	7271846	Prunus spinosa subsp. spinosa	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus spinosa	3023221	
9097299	Fragaria viridis subsp. campestris (Steven) Pawl.	9097299	Fragaria viridis subsp. campestris (Steven) Pawl.	9	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Fragaria	3029779	Fragaria viridis	8400458	
9313568	Lixus cardui Aurivillius, 1921	9313568	Lixus cardui Aurivillius, 1921	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Lixus	1223958	Lixus cardui	9313568	NE
1422001	Coenagrion hastulatum Charpentier, 1825	1422001	Coenagrion hastulatum Charpentier, 1825	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Coenagrion	9060693	Coenagrion hastulatum	1422001	LC
1472141	Phania funesta (Meigen, 1824)	1472141	Phania funesta (Meigen, 1824)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tachinidae	6918	Phania	1472139	Phania funesta	1472141	NE
1681155	Tetrix bipunctata (Linnaeus, 1758)	1681155	Tetrix bipunctata (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Tetrigidae	3040	Tetrix	1681026	Tetrix bipunctata	1681155	NE
2308887	Hirudo medicinalis Linnaeus, 1758	2308887	Hirudo medicinalis Linnaeus, 1758	3	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Arhynchobdellida	1077	Hirudinidae	3560	Hirudo	2308886	Hirudo medicinalis	2308887	NT
2500476	Acanthocephalus ranae (Schrank, 1788)	2500476	Acanthocephalus ranae (Schrank, 1788)	10	SPECIES	ACCEPTED	Animalia	1	Acanthocephala	67	Palaeacanthocephala	254	Echinorhynchida	1074	Echinorhynchidae	6939	Acanthocephalus	2499634	Acanthocephalus ranae	2500476	NE
2529494	Cortinarius mucosus (Bull.) J.Kickx f.	2529494	Cortinarius mucosus (Bull.) J.Kickx f.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Cortinariaceae	4172	Cortinarius	2524960	Cortinarius mucosus	2529494	NE
2742119	Veratrum album L.	2742119	Veratrum album L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Melanthiaceae	7700	Veratrum	2742049	Veratrum album	2742119	NE
2808622	Anacamptis morio subsp. caucasica (K.Koch) H.Kretzschmar, Eccarius & H.Dietr.	2808622	Anacamptis morio subsp. caucasica (K.Koch) H.Kretzschmar, Eccarius & H.Dietr.	105	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Anacamptis	2808313	Anacamptis morio	2808565	
2873861	Linum usitatissimum L.	2873861	Linum usitatissimum L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Linaceae	2493	Linum	2873855	Linum usitatissimum	2873861	NE
3026040	Cotoneaster ×suecicus G.Klotz	3026040	Cotoneaster ×suecicus G.Klotz	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Cotoneaster	3025563	Cotoneaster suecicus	3026040	NE
3042221	Hesperis tristis L.	3042221	Hesperis tristis L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Hesperis	3042187	Hesperis tristis	3042221	NE
3083823	Chenopodium L.	3083823	Chenopodium L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Chenopodium	3083823			NE
3170807	Bartsia alpina L.	3170807	Bartsia alpina L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Orobanchaceae	6651	Bartsia	3170806	Bartsia alpina	3170807	NE
3262387	Raphirus Stephens, 1833	3262387	Raphirus Stephens, 1833	1	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Raphirus	3262387			
3693336	Rorippa anceps (Wahlenb.) Rchb.	3693336	Rorippa anceps (Wahlenb.) Rchb.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Rorippa	3053118	Rorippa anceps	3693336	NE
4067104	Onosma visianii Clementi	4067104	Onosma visianii Clementi	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Onosma	2925854	Onosma visianii	4067104	NE
4452084	Byturus ochraceus (Scriba, 1790)	4452084	Byturus ochraceus (Scriba, 1790)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Byturidae	3790	Byturus	7400927	Byturus ochraceus	4452084	NE
5749672	Nitidula bipunctata (Linnaeus, 1758)	9191259	Silpha bipunctata (Fabricius, 1787)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Silphidae	4762	Silpha	1038946	Silpha bipunctata	9191259	NE
5751287	Enoploderes sanguineus Faldermann, 1837	5751287	Enoploderes sanguineus Faldermann, 1837	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Enoploderes	1136911	Enoploderes sanguineus	5751287	NE
5771230	Ancylis tineana (Hübner)	5771230	Ancylis tineana (Hübner)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Ancylis	7236046	Ancylis tineana	5771230	NE
6391150	Persicaria minor (Huds.) Opiz	6391150	Persicaria minor (Huds.) Opiz	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Persicaria	6390748	Persicaria minor	6391150	NE
7197610	Chorthippus brunneus brunneus	7197610	Chorthippus brunneus brunneus	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Acrididae	9394	Chorthippus	1708152	Chorthippus brunneus	1708459	
8223744	Neocnemodon vitripennis (Meigen, 1822)	8223744	Neocnemodon vitripennis (Meigen, 1822)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Neocnemodon	1536263	Neocnemodon vitripennis	8223744	NE
1441045	Oligostomis reticulata (Linnaeus, 1761)	1441045	Oligostomis reticulata (Linnaeus, 1761)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Phryganeidae	7975	Oligostomis	1441044	Oligostomis reticulata	1441045	NE
1506056	Tipula oleracea Linnaeus, 1758	1506056	Tipula oleracea Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tipulidae	7634	Tipula	1446543	Tipula oleracea	1506056	NE
1541832	Volucella zonaria (Poda, 1761)	1541832	Volucella zonaria (Poda, 1761)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Volucella	1483491	Volucella zonaria	1541832	NE
1594980	Dasineura bayeri (Rübsaamen, 1914)	1594980	Dasineura bayeri (Rübsaamen, 1914)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338	Dasineura	1594760	Dasineura bayeri	1594980	NE
2198651	Ceratozetes macromediocris Shaldybina, 1970	2198651	Ceratozetes macromediocris Shaldybina, 1970	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Ceratozetidae	7412	Ceratozetes	2198637	Ceratozetes macromediocris	2198651	NE
2368185	Cobitis taenia Linnaeus, 1758	2368185	Cobitis taenia Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cobitidae	3385	Cobitis	2349691	Cobitis taenia	2368185	LC
2605335	Melanohalea exasperatula (Nyl.) O.Blanco, A.Crespo, Divakar, Essl., D.Hawksw. & Lumbsch	2605335	Melanohalea exasperatula (Nyl.) O.Blanco, A.Crespo, Divakar, Essl., D.Hawksw. & Lumbsch	4	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Parmeliaceae	8305	Melanohalea	2605303	Melanohalea exasperatula	2605335	NE
2927245	Stachys palustris L.	2927245	Stachys palustris L.	110	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Stachys	2927228	Stachys palustris	2927245	LC
3033129	Thalictrum minus L.	3033129	Thalictrum minus L.	113	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Thalictrum	3033112	Thalictrum minus	3033129	NE
3113458	Cirsium canum (L.) All.	3113458	Cirsium canum (L.) All.	35	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Cirsium	3112554	Cirsium canum	3113458	NE
